survey,set_number,fishing_event_id,species_code,species_desc,catch_count,survey_series_id,survey_id,survey_series_desc,survey_desc,survey_abbrev,fe_major_level_id,trip_id,block_designation,grouping_code,start_depth_m,end_depth_m,mean_bottom_depth_m,start_deploy_time,end_deploy_time,start_latitude,start_longitude,end_latitude,end_longitude,skate_count,num_hooks,num_empty_hooks,num_bait_only_hooks
HBLL Inside,45,52228,424,Quillback Rockfish,10,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,45,119,612,280,98,68,90,43:03.0,51:16.0,50.814666,-126.404766,50.80925,-126.414983,1,225,25,136
HBLL Inside,45,52228,455,Sablefish,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,45,119,612,280,98,68,90,43:03.0,51:16.0,50.814666,-126.404766,50.80925,-126.414983,1,225,25,136
HBLL Inside,45,52228,66,Spotted Ratfish,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,45,119,612,280,98,68,90,43:03.0,51:16.0,50.814666,-126.404766,50.80925,-126.414983,1,225,25,136
HBLL Inside,45,52228,4XE,Sunflower Starfish,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,45,119,612,280,98,68,90,43:03.0,51:16.0,50.814666,-126.404766,50.80925,-126.414983,1,225,25,136
HBLL Inside,45,52228,442,Yelloweye Rockfish,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,45,119,612,280,98,68,90,43:03.0,51:16.0,50.814666,-126.404766,50.80925,-126.414983,1,225,25,136
HBLL Inside,46,52943,44,North Pacific Spiny Dogfish ,38,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,46,119,627,280,82,69,81,50:23.0,58:04.0,50.78355,-126.438133,50.782016,-126.450633,1,220,28,127
HBLL Inside,46,52943,424,Quillback Rockfish,11,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,46,119,627,280,82,69,81,50:23.0,58:04.0,50.78355,-126.438133,50.782016,-126.450633,1,220,28,127
HBLL Inside,46,52943,455,Sablefish,13,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,46,119,627,280,82,69,81,50:23.0,58:04.0,50.78355,-126.438133,50.782016,-126.450633,1,220,28,127
HBLL Inside,46,52943,4TO,Solaster (Genus),1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,46,119,627,280,82,69,81,50:23.0,58:04.0,50.78355,-126.438133,50.782016,-126.450633,1,220,28,127
HBLL Inside,46,52943,442,Yelloweye Rockfish,3,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,46,119,627,280,82,69,81,50:23.0,58:04.0,50.78355,-126.438133,50.782016,-126.450633,1,220,28,127
HBLL Inside,47,54621,44,North Pacific Spiny Dogfish ,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,47,119,381,279,53,66,59,01:56.0,09:39.0,50.801283,-126.544716,50.806366,-126.55345,1,222,9,194
HBLL Inside,47,54621,424,Quillback Rockfish,14,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,47,119,381,279,53,66,59,01:56.0,09:39.0,50.801283,-126.544716,50.806366,-126.55345,1,222,9,194
HBLL Inside,47,54621,442,Yelloweye Rockfish,4,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,47,119,381,279,53,66,59,01:56.0,09:39.0,50.801283,-126.544716,50.806366,-126.55345,1,222,9,194
HBLL Inside,48,54623,4YD,Evasterias (Genus),1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,48,119,373,279,64,71,61,53:59.0,01:55.0,50.815583,-126.572166,50.8165,-126.559966,1,224,14,197
HBLL Inside,48,54623,44,North Pacific Spiny Dogfish ,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,48,119,373,279,64,71,61,53:59.0,01:55.0,50.815583,-126.572166,50.8165,-126.559966,1,224,14,197
HBLL Inside,48,54623,424,Quillback Rockfish,4,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,48,119,373,279,64,71,61,53:59.0,01:55.0,50.815583,-126.572166,50.8165,-126.559966,1,224,14,197
HBLL Inside,48,54623,XLA,Red Rock Crab,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,48,119,373,279,64,71,61,53:59.0,01:55.0,50.815583,-126.572166,50.8165,-126.559966,1,224,14,197
HBLL Inside,48,54623,66,Spotted Ratfish,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,48,119,373,279,64,71,61,53:59.0,01:55.0,50.815583,-126.572166,50.8165,-126.559966,1,224,14,197
HBLL Inside,48,54623,4XE,Sunflower Starfish,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,48,119,373,279,64,71,61,53:59.0,01:55.0,50.815583,-126.572166,50.8165,-126.559966,1,224,14,197
HBLL Inside,48,54623,442,Yelloweye Rockfish,4,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,48,119,373,279,64,71,61,53:59.0,01:55.0,50.815583,-126.572166,50.8165,-126.559966,1,224,14,197
HBLL Inside,49,56287,4,Inanimate Object(S),2,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,49,119,280,279,57,57,51,12:28.0,19:50.0,50.718816,-126.724483,50.712866,-126.729983,1,223,37,123
HBLL Inside,49,56287,59,Longnose Skate,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,49,119,280,279,57,57,51,12:28.0,19:50.0,50.718816,-126.724483,50.712866,-126.729983,1,223,37,123
HBLL Inside,49,56287,44,North Pacific Spiny Dogfish ,46,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,49,119,280,279,57,57,51,12:28.0,19:50.0,50.718816,-126.724483,50.712866,-126.729983,1,223,37,123
HBLL Inside,49,56287,614,Pacific Halibut,8,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,49,119,280,279,57,57,51,12:28.0,19:50.0,50.718816,-126.724483,50.712866,-126.729983,1,223,37,123
HBLL Inside,49,56287,424,Quillback Rockfish,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,49,119,280,279,57,57,51,12:28.0,19:50.0,50.718816,-126.724483,50.712866,-126.729983,1,223,37,123
HBLL Inside,49,56287,455,Sablefish,2,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,49,119,280,279,57,57,51,12:28.0,19:50.0,50.718816,-126.724483,50.712866,-126.729983,1,223,37,123
HBLL Inside,49,56287,66,Spotted Ratfish,3,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,49,119,280,279,57,57,51,12:28.0,19:50.0,50.718816,-126.724483,50.712866,-126.729983,1,223,37,123
HBLL Inside,50,56337,4,Inanimate Object(S),2,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,50,119,447,280,99,89,88,02:46.0,10:44.0,50.696366,-126.721383,50.7012,-126.732366,1,223,51,76
HBLL Inside,50,56337,59,Longnose Skate,2,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,50,119,447,280,99,89,88,02:46.0,10:44.0,50.696366,-126.721383,50.7012,-126.732366,1,223,51,76
HBLL Inside,50,56337,44,North Pacific Spiny Dogfish ,77,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,50,119,447,280,99,89,88,02:46.0,10:44.0,50.696366,-126.721383,50.7012,-126.732366,1,223,51,76
HBLL Inside,50,56337,222,Pacific Cod,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,50,119,447,280,99,89,88,02:46.0,10:44.0,50.696366,-126.721383,50.7012,-126.732366,1,223,51,76
HBLL Inside,50,56337,424,Quillback Rockfish,3,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,50,119,447,280,99,89,88,02:46.0,10:44.0,50.696366,-126.721383,50.7012,-126.732366,1,223,51,76
HBLL Inside,50,56337,455,Sablefish,8,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,50,119,447,280,99,89,88,02:46.0,10:44.0,50.696366,-126.721383,50.7012,-126.732366,1,223,51,76
HBLL Inside,50,56337,66,Spotted Ratfish,3,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,50,119,447,280,99,89,88,02:46.0,10:44.0,50.696366,-126.721383,50.7012,-126.732366,1,223,51,76
HBLL Inside,51,59423,44,North Pacific Spiny Dogfish ,5,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,51,119,493,279,55,62,58,03:12.0,11:40.0,50.6501,-126.711733,50.6557,-126.721883,1,225,9,201
HBLL Inside,51,59423,614,Pacific Halibut,4,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,51,119,493,279,55,62,58,03:12.0,11:40.0,50.6501,-126.711733,50.6557,-126.721883,1,225,9,201
HBLL Inside,51,59423,424,Quillback Rockfish,3,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,51,119,493,279,55,62,58,03:12.0,11:40.0,50.6501,-126.711733,50.6557,-126.721883,1,225,9,201
HBLL Inside,51,59423,6AB,Sea Urchins (Super Order),1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,51,119,493,279,55,62,58,03:12.0,11:40.0,50.6501,-126.711733,50.6557,-126.721883,1,225,9,201
HBLL Inside,51,59423,66,Spotted Ratfish,2,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,51,119,493,279,55,62,58,03:12.0,11:40.0,50.6501,-126.711733,50.6557,-126.721883,1,225,9,201
HBLL Inside,52,59889,44,North Pacific Spiny Dogfish ,2,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,52,119,295,280,104,75,96,57:07.0,05:10.0,50.622683,-126.752066,50.625266,-126.7652,1,222,12,193
HBLL Inside,52,59889,424,Quillback Rockfish,9,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,52,119,295,280,104,75,96,57:07.0,05:10.0,50.622683,-126.752066,50.625266,-126.7652,1,222,12,193
HBLL Inside,52,59889,502,Red Irish Lord,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,52,119,295,280,104,75,96,57:07.0,05:10.0,50.622683,-126.752066,50.625266,-126.7652,1,222,12,193
HBLL Inside,52,59889,66,Spotted Ratfish,5,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,52,119,295,280,104,75,96,57:07.0,05:10.0,50.622683,-126.752066,50.625266,-126.7652,1,222,12,193
HBLL Inside,53,62018,467,Lingcod,3,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,53,119,313,279,73,44,57,22:01.0,29:47.0,50.557733,-126.8748,50.559433,-126.887333,1,225,26,179
HBLL Inside,53,62018,44,North Pacific Spiny Dogfish ,11,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,53,119,313,279,73,44,57,22:01.0,29:47.0,50.557733,-126.8748,50.559433,-126.887333,1,225,26,179
HBLL Inside,53,62018,66,Spotted Ratfish,5,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,53,119,313,279,73,44,57,22:01.0,29:47.0,50.557733,-126.8748,50.559433,-126.887333,1,225,26,179
HBLL Inside,53,62018,4XE,Sunflower Starfish,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,53,119,313,279,73,44,57,22:01.0,29:47.0,50.557733,-126.8748,50.559433,-126.887333,1,225,26,179
HBLL Inside,54,65105,44,North Pacific Spiny Dogfish ,25,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,54,119,527,279,50,60,59,33:39.0,41:50.0,50.61145,-127.043416,50.620583,-127.05705,1,224,74,105
HBLL Inside,54,65105,424,Quillback Rockfish,4,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,54,119,527,279,50,60,59,33:39.0,41:50.0,50.61145,-127.043416,50.620583,-127.05705,1,224,74,105
HBLL Inside,54,65105,XLA,Red Rock Crab,4,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,54,119,527,279,50,60,59,33:39.0,41:50.0,50.61145,-127.043416,50.620583,-127.05705,1,224,74,105
HBLL Inside,54,65105,66,Spotted Ratfish,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,54,119,527,279,50,60,59,33:39.0,41:50.0,50.61145,-127.043416,50.620583,-127.05705,1,224,74,105
HBLL Inside,54,65105,WAA,True Crabs (InfraOrder (or Section)),1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,54,119,527,279,50,60,59,33:39.0,41:50.0,50.61145,-127.043416,50.620583,-127.05705,1,224,74,105
HBLL Inside,54,65105,0FA,Tube Worms (Sub Class),10,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,54,119,527,279,50,60,59,33:39.0,41:50.0,50.61145,-127.043416,50.620583,-127.05705,1,224,74,105
HBLL Inside,55,65111,59,Longnose Skate,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,55,119,525,279,56,49,52,48:41.0,56:56.0,50.616016,-127.110816,50.613466,-127.098333,1,224,18,139
HBLL Inside,55,65111,44,North Pacific Spiny Dogfish ,50,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,55,119,525,279,56,49,52,48:41.0,56:56.0,50.616016,-127.110816,50.613466,-127.098333,1,224,18,139
HBLL Inside,55,65111,424,Quillback Rockfish,4,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,55,119,525,279,56,49,52,48:41.0,56:56.0,50.616016,-127.110816,50.613466,-127.098333,1,224,18,139
HBLL Inside,55,65111,502,Red Irish Lord,4,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,55,119,525,279,56,49,52,48:41.0,56:56.0,50.616016,-127.110816,50.613466,-127.098333,1,224,18,139
HBLL Inside,55,65111,3U5,Sea Pen,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,55,119,525,279,56,49,52,48:41.0,56:56.0,50.616016,-127.110816,50.613466,-127.098333,1,224,18,139
HBLL Inside,55,65111,66,Spotted Ratfish,5,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,55,119,525,279,56,49,52,48:41.0,56:56.0,50.616016,-127.110816,50.613466,-127.098333,1,224,18,139
HBLL Inside,55,65111,0FA,Tube Worms (Sub Class),2,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,55,119,525,279,56,49,52,48:41.0,56:56.0,50.616016,-127.110816,50.613466,-127.098333,1,224,18,139
HBLL Inside,56,65115,59,Longnose Skate,2,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,56,119,590,279,49,55,50,24:51.0,32:55.0,50.62135,-127.0364,50.623666,-127.04765,1,227,89,84
HBLL Inside,56,65115,44,North Pacific Spiny Dogfish ,48,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,56,119,590,279,49,55,50,24:51.0,32:55.0,50.62135,-127.0364,50.623666,-127.04765,1,227,89,84
HBLL Inside,56,65115,XLA,Red Rock Crab,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,56,119,590,279,49,55,50,24:51.0,32:55.0,50.62135,-127.0364,50.623666,-127.04765,1,227,89,84
HBLL Inside,56,65115,66,Spotted Ratfish,2,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,56,119,590,279,49,55,50,24:51.0,32:55.0,50.62135,-127.0364,50.623666,-127.04765,1,227,89,84
HBLL Inside,56,65115,4GA,Starfish (Class),1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,56,119,590,279,49,55,50,24:51.0,32:55.0,50.62135,-127.0364,50.623666,-127.04765,1,227,89,84
HBLL Inside,57,66747,467,Lingcod,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,57,119,459,280,75,93,84,48:20.0,56:20.0,50.6765,-127.1721,50.680366,-127.1622,1,225,77,61
HBLL Inside,57,66747,44,North Pacific Spiny Dogfish ,60,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,57,119,459,280,75,93,84,48:20.0,56:20.0,50.6765,-127.1721,50.680366,-127.1622,1,225,77,61
HBLL Inside,57,66747,222,Pacific Cod,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,57,119,459,280,75,93,84,48:20.0,56:20.0,50.6765,-127.1721,50.680366,-127.1622,1,225,77,61
HBLL Inside,57,66747,614,Pacific Halibut,3,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,57,119,459,280,75,93,84,48:20.0,56:20.0,50.6765,-127.1721,50.680366,-127.1622,1,225,77,61
HBLL Inside,57,66747,455,Sablefish,19,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,57,119,459,280,75,93,84,48:20.0,56:20.0,50.6765,-127.1721,50.680366,-127.1622,1,225,77,61
HBLL Inside,57,66747,66,Spotted Ratfish,2,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,57,119,459,280,75,93,84,48:20.0,56:20.0,50.6765,-127.1721,50.680366,-127.1622,1,225,77,61
HBLL Inside,57,66747,4XE,Sunflower Starfish,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,57,119,459,280,75,93,84,48:20.0,56:20.0,50.6765,-127.1721,50.680366,-127.1622,1,225,77,61
HBLL Inside,58,66753,407,Copper Rockfish,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,58,119,463,280,96,79,85,47:47.0,55:46.0,50.677633,-127.05655,50.674616,-127.0444,1,226,23,123
HBLL Inside,58,66753,59,Longnose Skate,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,58,119,463,280,96,79,85,47:47.0,55:46.0,50.677633,-127.05655,50.674616,-127.0444,1,226,23,123
HBLL Inside,58,66753,3M8,Metridium (Genus),1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,58,119,463,280,96,79,85,47:47.0,55:46.0,50.677633,-127.05655,50.674616,-127.0444,1,226,23,123
HBLL Inside,58,66753,44,North Pacific Spiny Dogfish ,52,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,58,119,463,280,96,79,85,47:47.0,55:46.0,50.677633,-127.05655,50.674616,-127.0444,1,226,23,123
HBLL Inside,58,66753,222,Pacific Cod,5,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,58,119,463,280,96,79,85,47:47.0,55:46.0,50.677633,-127.05655,50.674616,-127.0444,1,226,23,123
HBLL Inside,58,66753,424,Quillback Rockfish,3,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,58,119,463,280,96,79,85,47:47.0,55:46.0,50.677633,-127.05655,50.674616,-127.0444,1,226,23,123
HBLL Inside,58,66753,66,Spotted Ratfish,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,58,119,463,280,96,79,85,47:47.0,55:46.0,50.677633,-127.05655,50.674616,-127.0444,1,226,23,123
HBLL Inside,58,66753,4XE,Sunflower Starfish,16,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,58,119,463,280,96,79,85,47:47.0,55:46.0,50.677633,-127.05655,50.674616,-127.0444,1,226,23,123
HBLL Inside,59,68861,597,Flatfishes (Order),1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,59,119,486,279,42,44,52,18:15.0,26:10.0,50.667466,-127.02965,50.6666,-127.015966,1,229,146,43
HBLL Inside,59,68861,59,Longnose Skate,2,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,59,119,486,279,42,44,52,18:15.0,26:10.0,50.667466,-127.02965,50.6666,-127.015966,1,229,146,43
HBLL Inside,59,68861,44,North Pacific Spiny Dogfish ,13,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,59,119,486,279,42,44,52,18:15.0,26:10.0,50.667466,-127.02965,50.6666,-127.015966,1,229,146,43
HBLL Inside,59,68861,222,Pacific Cod,13,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,59,119,486,279,42,44,52,18:15.0,26:10.0,50.667466,-127.02965,50.6666,-127.015966,1,229,146,43
HBLL Inside,59,68861,596,Pacific Sanddab,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,59,119,486,279,42,44,52,18:15.0,26:10.0,50.667466,-127.02965,50.6666,-127.015966,1,229,146,43
HBLL Inside,59,68861,455,Sablefish,7,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,59,119,486,279,42,44,52,18:15.0,26:10.0,50.667466,-127.02965,50.6666,-127.015966,1,229,146,43
HBLL Inside,59,68861,4XE,Sunflower Starfish,3,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,59,119,486,279,42,44,52,18:15.0,26:10.0,50.667466,-127.02965,50.6666,-127.015966,1,229,146,43
HBLL Inside,60,68867,414,Greenstriped Rockfish,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,60,119,264,280,92,92,95,21:16.0,29:11.0,50.731,-126.977433,50.73355,-126.99105,1,225,82,15
HBLL Inside,60,68867,467,Lingcod,2,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,60,119,264,280,92,92,95,21:16.0,29:11.0,50.731,-126.977433,50.73355,-126.99105,1,225,82,15
HBLL Inside,60,68867,44,North Pacific Spiny Dogfish ,114,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,60,119,264,280,92,92,95,21:16.0,29:11.0,50.731,-126.977433,50.73355,-126.99105,1,225,82,15
HBLL Inside,60,68867,614,Pacific Halibut,2,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,60,119,264,280,92,92,95,21:16.0,29:11.0,50.731,-126.977433,50.73355,-126.99105,1,225,82,15
HBLL Inside,60,68867,424,Quillback Rockfish,9,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,60,119,264,280,92,92,95,21:16.0,29:11.0,50.731,-126.977433,50.73355,-126.99105,1,225,82,15
HBLL Inside,61,69580,596,Pacific Sanddab,2,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,61,119,491,279,47,58,48,27:50.0,35:49.0,50.657566,-126.863666,50.64955,-126.8524,1,227,25,199
HBLL Inside,61,69580,XLA,Red Rock Crab,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,61,119,491,279,47,58,48,27:50.0,35:49.0,50.657566,-126.863666,50.64955,-126.8524,1,227,25,199
HBLL Inside,62,77675,499,Buffalo Sculpin,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,62,119,347,279,45,37,47,59:40.0,07:36.0,50.898766,-126.9823,50.897033,-126.969033,1,220,124,80
HBLL Inside,62,77675,4,Inanimate Object(S),5,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,62,119,347,279,45,37,47,59:40.0,07:36.0,50.898766,-126.9823,50.897033,-126.969033,1,220,124,80
HBLL Inside,62,77675,4YB,Long-Armed Sea Star,2,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,62,119,347,279,45,37,47,59:40.0,07:36.0,50.898766,-126.9823,50.897033,-126.969033,1,220,124,80
HBLL Inside,62,77675,44,North Pacific Spiny Dogfish ,3,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,62,119,347,279,45,37,47,59:40.0,07:36.0,50.898766,-126.9823,50.897033,-126.969033,1,220,124,80
HBLL Inside,62,77675,518,Pacific Staghorn Sculpin,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,62,119,347,279,45,37,47,59:40.0,07:36.0,50.898766,-126.9823,50.897033,-126.969033,1,220,124,80
HBLL Inside,62,77675,XLA,Red Rock Crab,2,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,62,119,347,279,45,37,47,59:40.0,07:36.0,50.898766,-126.9823,50.897033,-126.969033,1,220,124,80
HBLL Inside,62,77675,4TG,Rose Starfish,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,62,119,347,279,45,37,47,59:40.0,07:36.0,50.898766,-126.9823,50.897033,-126.969033,1,220,124,80
HBLL Inside,62,77675,4GA,Starfish (Class),1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,62,119,347,279,45,37,47,59:40.0,07:36.0,50.898766,-126.9823,50.897033,-126.969033,1,220,124,80
HBLL Inside,62,77675,4XE,Sunflower Starfish,1,39,541,Hard Bottom Longline Inside North,2019 Inside Hard Bottom Longline Survey (North),HBLL Inside North,62,119,347,279,45,37,47,59:40.0,07:36.0,50.898766,-126.9823,50.897033,-126.969033,1,220,124,80
